Stop Name,Line,Borough,Complex ID,Constituent Station Name,Station ID,GTFS Stop ID,Daytime Routes,Entry Allowed,Exit Allowed,Entrance Latitude,Entrance Longitude
14 St-Union Sq,Lexington Av,M,602,14 St-Union Sq,406,635,4 5 6 L N Q R W,YES,YES,40.7342034,-73.9895337
14 St-Union Sq,Lexington Av,M,602,14 St-Union Sq,406,635,4 5 6 L N Q R W,YES,YES,40.7344166,-73.9894647
Astor Pl,Lexington Av,M,407,Astor Pl,407,636,6,YES,YES,40.7300186,-73.9914524
Astor Pl,Lexington Av,M,407,Astor Pl,407,636,6,YES,YES,40.7301227,-73.990823
Broadway-Lafayette St/Bleecker St,Lexington Av,M,619,Bleecker St,408,637,6 B D F M,YES,YES,40.7249151,-73.9952877
Broadway-Lafayette St/Bleecker St,Lexington Av,M,619,Bleecker St,408,637,6 B D F M,YES,YES,40.725195,-73.9948982
Broadway-Lafayette St/Bleecker St,Lexington Av,M,619,Bleecker St,408,637,6 B D F M,YES,YES,40.7259506,-73.9948122
Broadway-Lafayette St/Bleecker St,Lexington Av,M,619,Bleecker St,408,637,6 B D F M,YES,YES,40.726046,-73.9947451
Broadway-Lafayette St/Bleecker St,Lexington Av,M,619,Bleecker St,408,637,6 B D F M,YES,YES,40.7257192,-73.9945921
Broadway-Lafayette St/Bleecker St,Lexington Av,M,619,Bleecker St,408,637,6 B D F M,YES,YES,40.7257567,-73.9943374
Broadway-Lafayette St/Bleecker St,Lexington Av,M,619,Bleecker St,408,637,6 B D F M,YES,YES,40.7258499,-73.9942979
Spring St,Lexington Av,M,409,Spring St,409,638,6,YES,YES,40.722408,-73.9974768
Spring St,Lexington Av,M,409,Spring St,409,638,6,YES,YES,40.7224774,-73.9974188
Spring St,Lexington Av,M,409,Spring St,409,638,6,YES,YES,40.7221032,-73.9968123
Spring St,Lexington Av,M,409,Spring St,409,638,6,YES,YES,40.7222255,-73.9967904
Canal St,Lexington Av,M,623,Canal St,410,639,6 J Z N Q R W,YES,YES,40.7185261,-74.0008493
Canal St,Lexington Av,M,623,Canal St,410,639,6 J Z N Q R W,YES,YES,40.7186913,-74.0007097
Canal St,Lexington Av,M,623,Canal St,410,639,6 J Z N Q R W,YES,YES,40.7186253,-74.0006026
Canal St,Lexington Av,M,623,Canal St,410,639,6 J Z N Q R W,YES,YES,40.718197,-74.000388
Canal St,Lexington Av,M,623,Canal St,410,639,6 J Z N Q R W,YES,YES,40.7181392,-74.0003139
Canal St,Lexington Av,M,623,Canal St,410,639,6 J Z N Q R W,YES,YES,40.7183418,-74.00023
Canal St,Lexington Av,M,623,Canal St,410,639,6 J Z N Q R W,YES,YES,40.7182795,-74.0001254
Brooklyn Bridge-City Hall/Chambers St,Lexington Av,M,622,Brooklyn Bridge-City Hall,411,640,4 5 6 J Z,YES,YES,40.7118958,-74.0051917
Brooklyn Bridge-City Hall/Chambers St,Lexington Av,M,622,Brooklyn Bridge-City Hall,411,640,4 5 6 J Z,YES,YES,40.7118104,-74.005035
Brooklyn Bridge-City Hall/Chambers St,Lexington Av,M,622,Brooklyn Bridge-City Hall,411,640,4 5 6 J Z,YES,YES,40.7126808,-74.0050245
Brooklyn Bridge-City Hall/Chambers St,Lexington Av,M,622,Brooklyn Bridge-City Hall,411,640,4 5 6 J Z,YES,YES,40.712882,-74.0047881
Brooklyn Bridge-City Hall/Chambers St,Lexington Av,M,622,Brooklyn Bridge-City Hall,411,640,4 5 6 J Z,YES,YES,40.7123823,-74.0043668
Brooklyn Bridge-City Hall/Chambers St,Lexington Av,M,622,Brooklyn Bridge-City Hall,411,640,4 5 6 J Z,YES,YES,40.713846,-74.0038595
Brooklyn Bridge-City Hall/Chambers St,Lexington Av,M,622,Brooklyn Bridge-City Hall,411,640,4 5 6 J Z,YES,YES,40.7139166,-74.0036413
Brooklyn Bridge-City Hall/Chambers St,Lexington Av,M,622,Brooklyn Bridge-City Hall,411,640,4 5 6 J Z,YES,YES,40.7127938,-74.0049162
Fulton St,Lexington Av,M,628,Fulton St,412,418,2 3 4 5 A C J Z,YES,YES,40.7111328,-74.0094053
Fulton St,Lexington Av,M,628,Fulton St,412,418,2 3 4 5 A C J Z,YES,YES,40.7109577,-74.0093805
Fulton St,Lexington Av,M,628,Fulton St,412,418,2 3 4 5 A C J Z,YES,YES,40.7110324,-74.0091906
Fulton St,Lexington Av,M,628,Fulton St,412,418,2 3 4 5 A C J Z,YES,YES,40.710165,-74.009182
Fulton St,Lexington Av,M,628,Fulton St,412,418,2 3 4 5 A C J Z,YES,YES,40.7096991,-74.0099921
Fulton St,Lexington Av,M,628,Fulton St,412,418,2 3 4 5 A C J Z,YES,YES,40.7097799,-74.0102942
Fulton St,Lexington Av,M,628,Fulton St,412,418,2 3 4 5 A C J Z,YES,YES,40.7104593,-74.0092735
Fulton St,Lexington Av,M,628,Fulton St,412,418,2 3 4 5 A C J Z,YES,YES,40.7107493,-74.0090283
Fulton St,Lexington Av,M,628,Fulton St,412,418,2 3 4 5 A C J Z,YES,YES,40.7107448,-74.0089504
Fulton St,Lexington Av,M,628,Fulton St,412,418,2 3 4 5 A C J Z,YES,YES,40.71056,-74.0085957
Fulton St,Lexington Av,M,628,Fulton St,412,418,2 3 4 5 A C J Z,YES,YES,40.7103857,-74.0096861
Wall St,Lexington Av,M,413,Wall St,413,419,4 5,YES,YES,40.7072875,-74.012239
Wall St,Lexington Av,M,413,Wall St,413,419,4 5,YES,YES,40.7074302,-74.012129
Wall St,Lexington Av,M,413,Wall St,413,419,4 5,YES,YES,40.7072321,-74.0120005
Wall St,Lexington Av,M,413,Wall St,413,419,4 5,YES,YES,40.7076063,-74.0119486
Wall St,Lexington Av,M,413,Wall St,413,419,4 5,YES,YES,40.7076363,-74.0119246
Wall St,Lexington Av,M,413,Wall St,413,419,4 5,YES,YES,40.7075058,-74.0117912
Wall St,Lexington Av,M,413,Wall St,413,419,4 5,YES,YES,40.7075602,-74.0117429
Wall St,Lexington Av,M,413,Wall St,413,419,4 5,YES,YES,40.7084833,-74.0112799
Wall St,Lexington Av,M,413,Wall St,413,419,4 5,YES,YES,40.708035,-74.010665
Wall St,Lexington Av,M,413,Wall St,413,419,4 5,YES,YES,40.7080774,-74.0097526
Bowling Green,Lexington Av,M,414,Bowling Green,414,420,4 5,YES,YES,40.7048374,-74.0145964
Bowling Green,Lexington Av,M,414,Bowling Green,414,420,4 5,YES,YES,40.704157,-74.014509
Bowling Green,Lexington Av,M,414,Bowling Green,414,420,4 5,YES,YES,40.7048029,-74.0144281
Bowling Green,Lexington Av,M,414,Bowling Green,414,420,4 5,YES,YES,40.7046839,-74.0139298
Bowling Green,Lexington Av,M,414,Bowling Green,414,420,4 5,YES,YES,40.7046471,-74.0135005
Bowling Green,Lexington Av,M,414,Bowling Green,414,420,4 5,YES,YES,40.7040496,-74.0145537
Times Sq-42 St/Port Authority Bus Terminal,Lexington - Shuttle,M,611,Times Sq-42 St,468,902,1 2 3 7 A C E N Q R W S,YES,YES,40.7561767,-73.9863927
Times Sq-42 St/Port Authority Bus Terminal,Lexington - Shuttle,M,611,Times Sq-42 St,468,902,1 2 3 7 A C E N Q R W S,YES,YES,40.7561022,-73.9864587
Grand Central-42 St,Lexington - Shuttle,M,610,Grand Central-42 St,469,901,4 5 6 7 S,YES,YES,40.752846,-73.979798
Grand Central-42 St,Lexington - Shuttle,M,610,Grand Central-42 St,469,901,4 5 6 7 S,YES,YES,40.7530781,-73.9795699
Grand Central-42 St,Lexington - Shuttle,M,610,Grand Central-42 St,469,901,4 5 6 7 S,YES,YES,40.7521574,-73.9781845
Grand Central-42 St,Lexington - Shuttle,M,610,Grand Central-42 St,469,901,4 5 6 7 S,YES,YES,40.7522602,-73.9783584
Grand Central-42 St,Lexington - Shuttle,M,610,Grand Central-42 St,469,901,4 5 6 7 S,YES,YES,40.7530377,-73.978068
Grand Central-42 St,Lexington - Shuttle,M,610,Grand Central-42 St,469,901,4 5 6 7 S,YES,YES,40.753162,-73.9782205
Grand Central-42 St,Lexington - Shuttle,M,610,Grand Central-42 St,469,901,4 5 6 7 S,YES,YES,40.7527444,-73.9786948
Grand Central-42 St,Lexington - Shuttle,M,610,Grand Central-42 St,469,901,4 5 6 7 S,YES,YES,40.752514,-73.977977
Grant Av,Liberty Av,B,189,Grant Av,189,A57,A,YES,YES,40.6768128,-73.8654636
80 St,Liberty Av,Q,190,80 St,190,A59,A,YES,YES,40.6793842,-73.8603012
80 St,Liberty Av,Q,190,80 St,190,A59,A,YES,YES,40.6792308,-73.8603011
80 St,Liberty Av,Q,190,80 St,190,A59,A,YES,YES,40.6795285,-73.8579979
80 St,Liberty Av,Q,190,80 St,190,A59,A,YES,YES,40.6793664,-73.857978
88 St,Liberty Av,Q,191,88 St,191,A60,A,YES,YES,40.6800052,-73.8504319
88 St,Liberty Av,Q,191,88 St,191,A60,A,YES,YES,40.679839,-73.8504132
Rockaway Blvd,Liberty Av,Q,192,Rockaway Blvd,192,A61,A,YES,YES,40.6803312,-73.8451644
Rockaway Blvd,Liberty Av,Q,192,Rockaway Blvd,192,A61,A,YES,YES,40.6801766,-73.845147
Rockaway Blvd,Liberty Av,Q,192,Rockaway Blvd,192,A61,A,YES,YES,40.6807663,-73.8425832
Rockaway Blvd,Liberty Av,Q,192,Rockaway Blvd,192,A61,A,YES,YES,40.6806204,-73.8425312
104 St,Liberty Av,Q,193,104 St,193,A63,A,YES,YES,40.6821514,-73.8368413
104 St,Liberty Av,Q,193,104 St,193,A63,A,YES,YES,40.682034,-73.8367572
104 St,Liberty Av,Q,193,104 St,193,A63,A,YES,YES,40.6813287,-73.838868
104 St,Liberty Av,Q,193,104 St,193,A63,A,YES,YES,40.6814751,-73.8389172
111 St,Liberty Av,Q,194,111 St,194,A64,A,YES,YES,40.684111,-73.832889
111 St,Liberty Av,Q,194,111 St,194,A64,A,YES,YES,40.6839854,-73.8328351
111 St,Liberty Av,Q,194,111 St,194,A64,A,YES,YES,40.684892,-73.8309535
111 St,Liberty Av,Q,194,111 St,194,A64,A,YES,YES,40.6847601,-73.8308779
Ozone Park-Lefferts Blvd,Liberty Av,Q,195,Ozone Park-Lefferts Blvd,195,A65,A,YES,YES,40.68589,-73.827081
Ozone Park-Lefferts Blvd,Liberty Av,Q,195,Ozone Park-Lefferts Blvd,195,A65,A,YES,YES,40.6857503,-73.8270487
Ozone Park-Lefferts Blvd,Liberty Av,Q,195,Ozone Park-Lefferts Blvd,195,A65,A,YES,YES,40.6862522,-73.8243646
Ozone Park-Lefferts Blvd,Liberty Av,Q,195,Ozone Park-Lefferts Blvd,195,A65,A,YES,YES,40.6861196,-73.8243035
Ozone Park-Lefferts Blvd,Liberty Av,Q,195,Ozone Park-Lefferts Blvd,195,A65,A,YES,YES,40.6862264,-73.8245399
Middle Village-Metropolitan Av,Myrtle Av,Q,108,Middle Village-Metropolitan Av,108,M01,M,YES,YES,40.7122137,-73.8892288
Fresh Pond Rd,Myrtle Av,Q,109,Fresh Pond Rd,109,M04,M,YES,YES,40.7060033,-73.8965041
Fresh Pond Rd,Myrtle Av,Q,109,Fresh Pond Rd,109,M04,M,YES,YES,40.7062104,-73.8955923
Fresh Pond Rd,Myrtle Av,Q,109,Fresh Pond Rd,109,M04,M,YES,YES,40.7061721,-73.895749
Forest Av,Myrtle Av,Q,110,Forest Av,110,M05,M,YES,YES,40.704443,-73.902389
Forest Av,Myrtle Av,Q,110,Forest Av,110,M05,M,YES,YES,40.7047753,-73.9022333
Seneca Av,Myrtle Av,Q,111,Seneca Av,111,M06,M,YES,YES,40.702856,-73.907898
Seneca Av,Myrtle Av,Q,111,Seneca Av,111,M06,M,YES,YES,40.7027905,-73.9075098
Knickerbocker Av,Myrtle Av,B,113,Knickerbocker Av,113,M09,M,YES,YES,40.6989325,-73.918769
Knickerbocker Av,Myrtle Av,B,113,Knickerbocker Av,113,M09,M,YES,YES,40.698717,-73.918655
Central Av,Myrtle Av,B,114,Central Av,114,M10,M,YES,YES,40.697887,-73.926505
Central Av,Myrtle Av,B,114,Central Av,114,M10,M,YES,YES,40.6980504,-73.9263066
President St-Medgar Evers College,Nostrand,B,353,President St-Medgar Evers College,353,241,2 5,YES,YES,40.6681787,-73.950866
President St-Medgar Evers College,Nostrand,B,353,President St-Medgar Evers College,353,241,2 5,YES,YES,40.6681618,-73.9504553
Sterling St,Nostrand,B,354,Sterling St,354,242,2 5,YES,YES,40.6633164,-73.9510467
Sterling St,Nostrand,B,354,Sterling St,354,242,2 5,YES,YES,40.6632311,-73.9506626
Winthrop St,Nostrand,B,355,Winthrop St,355,243,2 5,YES,YES,40.656171,-73.950346
Winthrop St,Nostrand,B,355,Winthrop St,355,243,2 5,YES,YES,40.6571982,-73.9499807
Church Av,Nostrand,B,356,Church Av,356,244,2 5,YES,YES,40.6509067,-73.9498197
Church Av,Nostrand,B,356,Church Av,356,244,2 5,YES,YES,40.6507405,-73.9497579
Church Av,Nostrand,B,356,Church Av,356,244,2 5,YES,YES,40.6509756,-73.9497267
Church Av,Nostrand,B,356,Church Av,356,244,2 5,YES,YES,40.6506189,-73.9496863
Church Av,Nostrand,B,356,Church Av,356,244,2 5,YES,YES,40.6506527,-73.9494277
Church Av,Nostrand,B,356,Church Av,356,244,2 5,YES,YES,40.6509276,-73.9494175
Church Av,Nostrand,B,356,Church Av,356,244,2 5,YES,YES,40.650748,-73.949384
Beverly Rd,Nostrand,B,357,Beverly Rd,357,245,2 5,YES,YES,40.6450334,-73.9492515
Beverly Rd,Nostrand,B,357,Beverly Rd,357,245,2 5,YES,YES,40.6450635,-73.9486637
Newkirk Av-Little Haiti,Nostrand,B,358,Newkirk Av-Little Haiti,358,246,2 5,YES,YES,40.6398937,-73.9486759
Newkirk Av-Little Haiti,Nostrand,B,358,Newkirk Av-Little Haiti,358,246,2 5,NO,YES,40.640743,-73.948597
Newkirk Av-Little Haiti,Nostrand,B,358,Newkirk Av-Little Haiti,358,246,2 5,YES,YES,40.6399281,-73.948163
Flatbush Av-Brooklyn College,Nostrand,B,359,Flatbush Av-Brooklyn College,359,247,2 5,YES,YES,40.6332807,-73.9479297
Flatbush Av-Brooklyn College,Nostrand,B,359,Flatbush Av-Brooklyn College,359,247,2 5,YES,YES,40.6333082,-73.9478373
Flatbush Av-Brooklyn College,Nostrand,B,359,Flatbush Av-Brooklyn College,359,247,2 5,YES,YES,40.6318572,-73.9476667
Flatbush Av-Brooklyn College,Nostrand,B,359,Flatbush Av-Brooklyn College,359,247,2 5,YES,YES,40.632869,-73.9475376
Flatbush Av-Brooklyn College,Nostrand,B,359,Flatbush Av-Brooklyn College,359,247,2 5,YES,YES,40.632463,-73.947518
Flatbush Av-Brooklyn College,Nostrand,B,359,Flatbush Av-Brooklyn College,359,247,2 5,YES,YES,40.6323382,-73.9474844
Flatbush Av-Brooklyn College,Nostrand,B,359,Flatbush Av-Brooklyn College,359,247,2 5,YES,YES,40.632359,-73.947389
Flatbush Av-Brooklyn College,Nostrand,B,359,Flatbush Av-Brooklyn College,359,247,2 5,YES,YES,40.6327597,-73.9473784
Pelham Bay Park,Pelham,Bx,360,Pelham Bay Park,360,601,6,YES,YES,40.852803,-73.827195
Pelham Bay Park,Pelham,Bx,360,Pelham Bay Park,360,601,6,YES,YES,40.853012,-73.827172
Pelham Bay Park,Pelham,Bx,360,Pelham Bay Park,360,601,6,YES,YES,40.852824,-73.827035
Pelham Bay Park,Pelham,Bx,360,Pelham Bay Park,360,601,6,YES,NO,40.853041,-73.826991
Pelham Bay Park,Pelham,Bx,360,Pelham Bay Park,360,601,6,YES,YES,40.8523973,-73.8259847
Buhre Av,Pelham,Bx,361,Buhre Av,361,602,6,YES,YES,40.846891,-73.832639
Buhre Av,Pelham,Bx,361,Buhre Av,361,602,6,YES,YES,40.8468193,-73.832403
Buhre Av,Pelham,Bx,361,Buhre Av,361,602,6,YES,YES,40.847185,-73.832264
Middletown Rd,Pelham,Bx,362,Middletown Rd,362,603,6,YES,YES,40.843609,-73.836478
Middletown Rd,Pelham,Bx,362,Middletown Rd,362,603,6,YES,YES,40.843935,-73.836386
Westchester Sq-E Tremont Av,Pelham,Bx,363,Westchester Sq-E Tremont Av,363,604,6,YES,YES,40.840128,-73.842875
Zerega Av,Pelham,Bx,364,Zerega Av,364,606,6,YES,YES,40.8366399,-73.8467133
Zerega Av,Pelham,Bx,364,Zerega Av,364,606,6,YES,YES,40.836954,-73.846653
Castle Hill Av,Pelham,Bx,365,Castle Hill Av,365,607,6,YES,YES,40.834093,-73.851857
Castle Hill Av,Pelham,Bx,365,Castle Hill Av,365,607,6,YES,YES,40.834321,-73.85144
Parkchester,Pelham,Bx,366,Parkchester,366,608,6,YES,YES,40.8332372,-73.8608907
Parkchester,Pelham,Bx,366,Parkchester,366,608,6,YES,YES,40.8331448,-73.8610722
St Lawrence Av,Pelham,Bx,367,St Lawrence Av,367,609,6,YES,YES,40.8314802,-73.8674288
St Lawrence Av,Pelham,Bx,367,St Lawrence Av,367,609,6,YES,YES,40.831765,-73.867078
Morrison Av-Soundview,Pelham,Bx,368,Morrison Av-Soundview,368,610,6,YES,YES,40.829517,-73.87486
Morrison Av-Soundview,Pelham,Bx,368,Morrison Av-Soundview,368,610,6,YES,YES,40.8293598,-73.8747982
Morrison Av-Soundview,Pelham,Bx,368,Morrison Av-Soundview,368,610,6,YES,YES,40.829641,-73.874447
Elder Av,Pelham,Bx,369,Elder Av,369,611,6,YES,YES,40.82846,-73.879362
Elder Av,Pelham,Bx,369,Elder Av,369,611,6,YES,YES,40.828688,-73.879018
Whitlock Av,Pelham,Bx,370,Whitlock Av,370,612,6,YES,YES,40.827298,-73.886256
Whitlock Av,Pelham,Bx,370,Whitlock Av,370,612,6,YES,YES,40.827295,-73.886082
Hunts Point Av,Pelham,Bx,371,Hunts Point Av,371,613,6,NO,YES,40.820614,-73.891519
Hunts Point Av,Pelham,Bx,371,Hunts Point Av,371,613,6,YES,YES,40.820591,-73.890836
Hunts Point Av,Pelham,Bx,371,Hunts Point Av,371,613,6,YES,YES,40.820819,-73.890442
Hunts Point Av,Pelham,Bx,371,Hunts Point Av,371,613,6,YES,YES,40.8206647,-73.8909463
Longwood Av,Pelham,Bx,372,Longwood Av,372,614,6,YES,YES,40.8163303,-73.8964885
Longwood Av,Pelham,Bx,372,Longwood Av,372,614,6,YES,YES,40.8165528,-73.8963309
Longwood Av,Pelham,Bx,372,Longwood Av,372,614,6,YES,YES,40.816137,-73.896133
Longwood Av,Pelham,Bx,372,Longwood Av,372,614,6,YES,YES,40.8164037,-73.8959924
E 149 St,Pelham,Bx,373,E 149 St,373,615,6,YES,YES,40.8123603,-73.9041644
E 149 St,Pelham,Bx,373,E 149 St,373,615,6,YES,YES,40.8119099,-73.9041573
E 149 St,Pelham,Bx,373,E 149 St,373,615,6,YES,YES,40.812389,-73.9037836
E 149 St,Pelham,Bx,373,E 149 St,373,615,6,YES,YES,40.8119579,-73.9037523
E 149 St,Pelham,Bx,373,E 149 St,373,615,6,YES,YES,40.8123107,-73.9038466
E 149 St,Pelham,Bx,373,E 149 St,373,615,6,YES,YES,40.8118665,-73.904051
E 143 St-St Mary's St,Pelham,Bx,374,E 143 St-St Mary's St,374,616,6,YES,YES,40.8080597,-73.9080761
E 143 St-St Mary's St,Pelham,Bx,374,E 143 St-St Mary's St,374,616,6,YES,YES,40.8080186,-73.9077431
E 143 St-St Mary's St,Pelham,Bx,374,E 143 St-St Mary's St,374,616,6,YES,YES,40.8083698,-73.9076202
E 143 St-St Mary's St,Pelham,Bx,374,E 143 St-St Mary's St,374,616,6,YES,YES,40.8083258,-73.9080056
Cypress Av,Pelham,Bx,375,Cypress Av,375,617,6,YES,YES,40.8052005,-73.9139656
Cypress Av,Pelham,Bx,375,Cypress Av,375,617,6,YES,YES,40.8050474,-73.9134955
Cypress Av,Pelham,Bx,375,Cypress Av,375,617,6,YES,YES,40.8052424,-73.9133662
Cypress Av,Pelham,Bx,375,Cypress Av,375,617,6,YES,YES,40.8051614,-73.9131761
Brook Av,Pelham,Bx,376,Brook Av,376,618,6,YES,YES,40.807467,-73.919448
Brook Av,Pelham,Bx,376,Brook Av,376,618,6,YES,YES,40.8077634,-73.9193394
Brook Av,Pelham,Bx,376,Brook Av,376,618,6,YES,YES,40.8073939,-73.9192355
Brook Av,Pelham,Bx,376,Brook Av,376,618,6,YES,YES,40.807591,-73.9189252
3 Av-138 St,Pelham,Bx,377,3 Av-138 St,377,619,6,YES,YES,40.810712,-73.92705
3 Av-138 St,Pelham,Bx,377,3 Av-138 St,377,619,6,YES,YES,40.810638,-73.926883
3 Av-138 St,Pelham,Bx,377,3 Av-138 St,377,619,6,YES,YES,40.810837,-73.9266204
3 Av-138 St,Pelham,Bx,377,3 Av-138 St,377,619,6,YES,YES,40.810102,-73.925641
3 Av-138 St,Pelham,Bx,377,3 Av-138 St,377,619,6,YES,YES,40.81035,-73.9254715
3 Av-138 St,Pelham,Bx,377,3 Av-138 St,377,619,6,YES,YES,40.810019,-73.925438
3 Av-138 St,Pelham,Bx,377,3 Av-138 St,377,619,6,YES,YES,40.8102718,-73.9252869
Jamaica Center-Parsons/Archer,Queens - Archer,Q,278,Jamaica Center-Parsons/Archer,278,G05,E J Z,YES,YES,40.7016719,-73.8024947
Jamaica Center-Parsons/Archer,Queens - Archer,Q,278,Jamaica Center-Parsons/Archer,278,G05,E J Z,YES,YES,40.702234,-73.801859
Jamaica Center-Parsons/Archer,Queens - Archer,Q,278,Jamaica Center-Parsons/Archer,278,G05,E J Z,YES,YES,40.701874,-73.801747
Jamaica Center-Parsons/Archer,Queens - Archer,Q,278,Jamaica Center-Parsons/Archer,278,G05,E J Z,YES,YES,40.7023237,-73.799995
Jamaica Center-Parsons/Archer,Queens - Archer,Q,278,Jamaica Center-Parsons/Archer,278,G05,E J Z,YES,YES,40.702821,-73.799843
Jamaica Center-Parsons/Archer,Queens - Archer,Q,278,Jamaica Center-Parsons/Archer,278,G05,E J Z,YES,YES,40.7023632,-73.7998129
Jamaica Center-Parsons/Archer,Queens - Archer,Q,278,Jamaica Center-Parsons/Archer,278,G05,E J Z,YES,YES,40.702674,-73.799786
Sutphin Blvd-Archer Av-JFK Airport,Queens - Archer,Q,279,Sutphin Blvd-Archer Av-JFK Airport,279,G06,E J Z,YES,YES,40.7004005,-73.8079881
Sutphin Blvd-Archer Av-JFK Airport,Queens - Archer,Q,279,Sutphin Blvd-Archer Av-JFK Airport,279,G06,E J Z,YES,YES,40.70081,-73.807923
Sutphin Blvd-Archer Av-JFK Airport,Queens - Archer,Q,279,Sutphin Blvd-Archer Av-JFK Airport,279,G06,E J Z,YES,YES,40.7008883,-73.8076763
Sutphin Blvd-Archer Av-JFK Airport,Queens - Archer,Q,279,Sutphin Blvd-Archer Av-JFK Airport,279,G06,E J Z,YES,YES,40.7005696,-73.807384
Sutphin Blvd-Archer Av-JFK Airport,Queens - Archer,Q,279,Sutphin Blvd-Archer Av-JFK Airport,279,G06,E J Z,YES,YES,40.7001566,-73.807713
Sutphin Blvd-Archer Av-JFK Airport,Queens - Archer,Q,279,Sutphin Blvd-Archer Av-JFK Airport,279,G06,E J Z,YES,YES,40.7001701,-73.8078539
Jamaica-Van Wyck,Queens - Archer,Q,280,Jamaica-Van Wyck,280,G07,E,YES,YES,40.7027553,-73.8172816
Jamaica-Van Wyck,Queens - Archer,Q,280,Jamaica-Van Wyck,280,G07,E,YES,YES,40.7012544,-73.8165827
Jamaica-Van Wyck,Queens - Archer,Q,280,Jamaica-Van Wyck,280,G07,E,YES,YES,40.7013128,-73.8164043
Jamaica-179 St,Queens Blvd,Q,254,Jamaica-179 St,254,F01,F,YES,YES,40.712483,-73.785064
Jamaica-179 St,Queens Blvd,Q,254,Jamaica-179 St,254,F01,F,YES,YES,40.7122699,-73.7849066
Jamaica-179 St,Queens Blvd,Q,254,Jamaica-179 St,254,F01,F,YES,YES,40.7125933,-73.7846601
Jamaica-179 St,Queens Blvd,Q,254,Jamaica-179 St,254,F01,F,YES,YES,40.7122714,-73.7844702
Jamaica-179 St,Queens Blvd,Q,254,Jamaica-179 St,254,F01,F,YES,YES,40.7126548,-73.7844166
Jamaica-179 St,Queens Blvd,Q,254,Jamaica-179 St,254,F01,F,YES,YES,40.7123248,-73.7842839
Jamaica-179 St,Queens Blvd,Q,254,Jamaica-179 St,254,F01,F,YES,YES,40.7125485,-73.783397
Jamaica-179 St,Queens Blvd,Q,254,Jamaica-179 St,254,F01,F,YES,YES,40.7126116,-73.7833764
Jamaica-179 St,Queens Blvd,Q,254,Jamaica-179 St,254,F01,F,YES,YES,40.71291,-73.7833555
Jamaica-179 St,Queens Blvd,Q,254,Jamaica-179 St,254,F01,F,YES,YES,40.71266,-73.7832674
Jamaica-179 St,Queens Blvd,Q,254,Jamaica-179 St,254,F01,F,YES,YES,40.7129497,-73.7831855
Jamaica-179 St,Queens Blvd,Q,254,Jamaica-179 St,254,F01,F,YES,YES,40.7127179,-73.7830294
Jamaica-179 St,Queens Blvd,Q,254,Jamaica-179 St,254,F01,F,YES,YES,40.7127313,-73.7826424
Jamaica-179 St,Queens Blvd,Q,254,Jamaica-179 St,254,F01,F,YES,YES,40.7131496,-73.7826376
Jamaica-179 St,Queens Blvd,Q,254,Jamaica-179 St,254,F01,F,YES,YES,40.7128667,-73.7823966
Jamaica-179 St,Queens Blvd,Q,254,Jamaica-179 St,254,F01,F,YES,YES,40.713207,-73.782119
169 St,Queens Blvd,Q,255,169 St,255,F02,F,YES,YES,40.7101668,-73.7949132
169 St,Queens Blvd,Q,255,169 St,255,F02,F,YES,YES,40.710184,-73.79473
169 St,Queens Blvd,Q,255,169 St,255,F02,F,YES,YES,40.7098175,-73.7947039
169 St,Queens Blvd,Q,255,169 St,255,F02,F,YES,YES,40.7098676,-73.7945644
169 St,Queens Blvd,Q,255,169 St,255,F02,F,YES,YES,40.7108497,-73.793255
169 St,Queens Blvd,Q,255,169 St,255,F02,F,YES,YES,40.710495,-73.793022
169 St,Queens Blvd,Q,255,169 St,255,F02,F,YES,YES,40.7105686,-73.792847
169 St,Queens Blvd,Q,255,169 St,255,F02,F,YES,YES,40.7109796,-73.7927502
Parsons Blvd,Queens Blvd,Q,256,Parsons Blvd,256,F03,F,YES,YES,40.707063,-73.80462
Parsons Blvd,Queens Blvd,Q,256,Parsons Blvd,256,F03,F,YES,YES,40.7073746,-73.804498
Parsons Blvd,Queens Blvd,Q,256,Parsons Blvd,256,F03,F,YES,YES,40.7070783,-73.8043305
Parsons Blvd,Queens Blvd,Q,256,Parsons Blvd,256,F03,F,YES,YES,40.707873,-73.802999
Parsons Blvd,Queens Blvd,Q,256,Parsons Blvd,256,F03,F,YES,YES,40.7074593,-73.8027967
Parsons Blvd,Queens Blvd,Q,256,Parsons Blvd,256,F03,F,YES,YES,40.7075757,-73.8026083
Sutphin Blvd,Queens Blvd,Q,257,Sutphin Blvd,257,F04,F,YES,YES,40.7049172,-73.8119582
Sutphin Blvd,Queens Blvd,Q,257,Sutphin Blvd,257,F04,F,YES,YES,40.7053554,-73.8118592
Sutphin Blvd,Queens Blvd,Q,257,Sutphin Blvd,257,F04,F,YES,YES,40.7055478,-73.8097128
Sutphin Blvd,Queens Blvd,Q,257,Sutphin Blvd,257,F04,F,YES,YES,40.7059521,-73.8094924
Sutphin Blvd,Queens Blvd,Q,257,Sutphin Blvd,257,F04,F,YES,YES,40.7056003,-73.8094861
Briarwood,Queens Blvd,Q,258,Briarwood,258,F05,E F,YES,YES,40.7089519,-73.8201774
Briarwood,Queens Blvd,Q,258,Briarwood,258,F05,E F,YES,YES,40.708068,-73.820111
Briarwood,Queens Blvd,Q,258,Briarwood,258,F05,E F,YES,YES,40.7097309,-73.8196621
